,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2449,2015/2/4 4:47,20.7,24.5,0,468,0.003694578,0
2450,2015/2/4 4:49,20.7,24.5,0,468.75,0.003694578,0
2451,2015/2/4 4:50,20.7,24.5,0,472.3333333,0.003694578,0
2452,2015/2/4 4:51,20.7,24.5,0,468.6666667,0.003694578,0
2453,2015/2/4 4:52,20.7,24.5,0,467.6666667,0.003694578,0
2454,2015/2/4 4:53,20.7,24.5,0,462.3333333,0.003694578,0
2455,2015/2/4 4:53,20.7,24.5,0,463.5,0.003694578,0
2456,2015/2/4 4:54,20.7,24.5,0,467.4,0.003694578,0
2457,2015/2/4 4:56,20.7,24.5,0,465.6666667,0.003694578,0
2458,2015/2/4 4:57,20.7,24.5,0,465.75,0.003694578,0
2459,2015/2/4 4:58,20.7,24.5,0,469.75,0.003694578,0
2460,2015/2/4 4:59,20.7,24.5,0,463.3333333,0.003694578,0
2461,2015/2/4 4:59,20.62,24.412,0,462.6,0.003663017,0
2462,2015/2/4 5:00,20.7,24.5,0,468.25,0.003694578,0
2463,2015/2/4 5:02,20.7,24.5,0,469.25,0.003694578,0
2464,2015/2/4 5:03,20.675,24.4725,0,469,0.003684692,0
2465,2015/2/4 5:04,20.66666667,24.46333333,0,471.3333333,0.003681402,0
2466,2015/2/4 5:05,20.625,24.4175,0,467.75,0.003664984,0
2467,2015/2/4 5:06,20.7,24.5,0,459,0.003694578,0
2468,2015/2/4 5:06,20.68,24.478,0,464.6,0.003686668,0
2469,2015/2/4 5:08,20.66666667,24.46333333,0,467.6666667,0.003681402,0
2470,2015/2/4 5:09,20.7,24.5,0,473.25,0.003694578,0
2471,2015/2/4 5:10,20.7,24.5,0,471,0.003694578,0
2472,2015/2/4 5:10,20.675,24.4725,0,465.75,0.003684692,0
2473,2015/2/4 5:12,20.7,24.5,0,461.5,0.003694578,0
2474,2015/2/4 5:12,20.675,24.4725,0,464.5,0.003684692,0
2475,2015/2/4 5:13,20.7,24.5,0,464.8,0.003694578,0
2476,2015/2/4 5:15,20.63333333,24.42666667,0,468.3333333,0.003668263,0
2477,2015/2/4 5:16,20.66666667,24.46333333,0,464.3333333,0.003681402,0
2478,2015/2/4 5:17,20.6,24.39,0,463.2,0.003655161,0
2479,2015/2/4 5:18,20.66666667,24.46333333,0,465.3333333,0.003681402,0
2480,2015/2/4 5:19,20.675,24.4725,0,464.25,0.003684692,0
2481,2015/2/4 5:19,20.64,24.434,0,460,0.003670888,0
2482,2015/2/4 5:21,20.7,24.5,0,461,0.003694578,0
2483,2015/2/4 5:22,20.66666667,24.46333333,0,467,0.003681402,0
2484,2015/2/4 5:23,20.64,24.434,0,462.2,0.003670888,0
2485,2015/2/4 5:23,20.6,24.39,0,459.75,0.003655161,0
2486,2015/2/4 5:25,20.65,24.445,0,455.25,0.003674828,0
2487,2015/2/4 5:25,20.625,24.4175,0,455.25,0.003664984,0
2488,2015/2/4 5:26,20.6,24.39,0,461.3333333,0.003655161,0
2489,2015/2/4 5:28,20.6,24.39,0,465.25,0.003655161,0
2490,2015/2/4 5:29,20.6,24.39,0,464.75,0.003655161,0
2491,2015/2/4 5:30,20.6,24.39,0,464.8,0.003655161,0
2492,2015/2/4 5:31,20.6,24.39,0,463.5,0.003655161,0
2493,2015/2/4 5:31,20.625,24.4175,0,463.5,0.003664984,0
2494,2015/2/4 5:32,20.6,24.39,0,465.6666667,0.003655161,0
2495,2015/2/4 5:34,20.625,24.4175,0,464.5,0.003664984,0
2496,2015/2/4 5:35,20.62,24.412,0,467.6,0.003663017,0
2497,2015/2/4 5:36,20.625,24.4175,0,459.5,0.003664984,0
2498,2015/2/4 5:37,20.625,24.4175,0,457.5,0.003664984,0
2499,2015/2/4 5:38,20.6,24.39,0,463.3333333,0.003655161,0
2500,2015/2/4 5:38,20.6,24.39,0,465,0.003655161,0
2501,2015/2/4 5:39,20.6,24.39,0,468.25,0.003655161,0
2502,2015/2/4 5:41,20.6,24.39,0,465,0.003655161,0
2503,2015/2/4 5:42,20.6,24.39,0,464.5,0.003655161,0
2504,2015/2/4 5:43,20.6,24.34,0,465.5,0.003647623,0
2505,2015/2/4 5:44,20.6,24.39,0,465.75,0.003655161,0
2506,2015/2/4 5:44,20.6,24.39,0,469.75,0.003655161,0
2507,2015/2/4 5:45,20.6,24.39,0,468.2,0.003655161,0
2508,2015/2/4 5:47,20.6,24.365,0,463.5,0.003651392,0
2509,2015/2/4 5:48,20.6,24.34,0,461.5,0.003647623,0
2510,2015/2/4 5:49,20.6,24.39,0,464,0.003655161,0
2511,2015/2/4 5:50,20.6,24.365,0,464,0.003651392,0
2512,2015/2/4 5:51,20.61666667,24.32333333,0,466.5,0.003648881,0
2513,2015/2/4 5:51,20.63333333,24.32333333,0,461,0.003652654,0
2514,2015/2/4 5:53,20.625,24.315,0,459.25,0.003649509,0
2515,2015/2/4 5:54,20.66,24.312,0,459.6,0.003656983,0
2516,2015/2/4 5:55,20.6,24.2,0,460.3333333,0.003626521,0
2517,2015/2/4 5:55,20.6,24.2,0,458.5,0.003626521,0
2518,2015/2/4 5:57,20.6,24.2,0,460,0.003626521,0
2519,2015/2/4 5:57,20.625,24.2925,0,464.5,0.003646112,0
2520,2015/2/4 5:58,20.62,24.236,0,467.2,0.003636454,0
2521,2015/2/4 6:00,20.6,24.2,0,456,0.003626521,0
2522,2015/2/4 6:01,20.6,24.2,0,459.5,0.003626521,0
2523,2015/2/4 6:02,20.6,24.2,0,460.3333333,0.003626521,0
2524,2015/2/4 6:03,20.6,24.2,0,462.2,0.003626521,0
2525,2015/2/4 6:04,20.6,24.2,0,460.5,0.003626521,0
2526,2015/2/4 6:04,20.6,24.2,0,464.25,0.003626521,0
2527,2015/2/4 6:06,20.63333333,24.23,0,464.3333333,0.003638556,0
2528,2015/2/4 6:07,20.6,24.2,0,465.75,0.003626521,0
2529,2015/2/4 6:08,20.6,24.2,0,463.5,0.003626521,0
2530,2015/2/4 6:08,20.6,24.2,0,466.2,0.003626521,0
2531,2015/2/4 6:10,20.6,24.2,0,466.25,0.003626521,0
2532,2015/2/4 6:10,20.6,24.2,0,466,0.003626521,0
2533,2015/2/4 6:11,20.6,24.2,0,463.25,0.003626521,0
2534,2015/2/4 6:13,20.575,24.2,0,466.75,0.003620902,0
2535,2015/2/4 6:14,20.6,24.2,0,467.6666667,0.003626521,0
2536,2015/2/4 6:15,20.6,24.2,0,463.5,0.003626521,0
2537,2015/2/4 6:16,20.6,24.2,0,459.25,0.003626521,0
2538,2015/2/4 6:16,20.6,24.2,0,463.25,0.003626521,0
2539,2015/2/4 6:17,20.575,24.2,0,463,0.003620902,0
2540,2015/2/4 6:19,20.53333333,24.2,0,459.3333333,0.003611554,0
2541,2015/2/4 6:20,20.55,24.2,0,463,0.00361529,0
2542,2015/2/4 6:21,20.575,24.2,0,460.75,0.003620902,0
2543,2015/2/4 6:22,20.56,24.2,0,462.4,0.003617534,0
2544,2015/2/4 6:23,20.52,24.2,0,464,0.003608567,0
2545,2015/2/4 6:23,20.53333333,24.2,0,462.6666667,0.003611554,0
2546,2015/2/4 6:24,20.55,24.2,0,467,0.00361529,0
2547,2015/2/4 6:26,20.6,24.2,0,468,0.003626521,0
2548,2015/2/4 6:27,20.6,24.1,0,463.25,0.003611448,0
2549,2015/2/4 6:28,20.6,24.175,0,462.5,0.003622752,0
2550,2015/2/4 6:29,20.6,24.1,0,467.75,0.003611448,0
2551,2015/2/4 6:29,20.66666667,24.16666667,0,467.6666667,0.003636496,0
2552,2015/2/4 6:30,20.6,24.1,0,466.25,0.003611448,0
2553,2015/2/4 6:32,20.6,24.1,0,466.5,0.003611448,0
2554,2015/2/4 6:33,20.6,24.1,0,467.5,0.003611448,0
2555,2015/2/4 6:34,20.6,24.1,0,464.5,0.003611448,0
2556,2015/2/4 6:35,20.6,24.1,0,460.5,0.003611448,0
2557,2015/2/4 6:36,20.6,24.03333333,0,457,0.0036014,0
2558,2015/2/4 6:36,20.6,24.08,0,459.4,0.003608433,0
2559,2015/2/4 6:38,20.63333333,24.06666667,0,465,0.003613886,0
2560,2015/2/4 6:39,20.6,24.05,0,465.75,0.003603912,0
2561,2015/2/4 6:40,20.625,24.05,0,468.75,0.003609503,0
2562,2015/2/4 6:40,20.6,24,0,463.5,0.003596376,0
2563,2015/2/4 6:42,20.6,24.05,0,463.25,0.003603912,0
2564,2015/2/4 6:42,20.6,24,0,466.3333333,0.003596376,0
2565,2015/2/4 6:43,20.6,24.02,0,467.8,0.00359939,0
2566,2015/2/4 6:45,20.575,24.075,0,463.25,0.00360209,0
2567,2015/2/4 6:46,20.525,24.1,0,468.75,0.003594685,0
2568,2015/2/4 6:47,20.56666667,24.1,0,465,0.003603989,0
2569,2015/2/4 6:48,20.525,24.1,0,464.75,0.003594685,0
2570,2015/2/4 6:49,20.54,24.1,0,466.4,0.003598032,0
2571,2015/2/4 6:49,20.5,24.1,0,467,0.003589112,0
2572,2015/2/4 6:51,20.5,24.15,0,466.75,0.003596602,0
2573,2015/2/4 6:52,20.525,24.1,0,468.75,0.003594685,0
2574,2015/2/4 6:53,20.5,24.2,0,468.6666667,0.003604091,0
2575,2015/2/4 6:53,20.5,24.2,0,466.75,0.003604091,0
2576,2015/2/4 6:55,20.5,24.2,0,462.5,0.003604091,0
2577,2015/2/4 6:55,20.525,24.1,0,465.5,0.003594685,0
2578,2015/2/4 6:56,20.54,24.1,0,463.8,0.003598032,0
2579,2015/2/4 6:58,20.5,24.1,0,467.3333333,0.003589112,0
2580,2015/2/4 6:59,20.56666667,24.1,0,466.75,0.003603989,0
2581,2015/2/4 7:00,20.5,24.1,0,466.8,0.003589112,0
2582,2015/2/4 7:01,20.5,24.1,0,464,0.003589112,0
2583,2015/2/4 7:01,20.52,24.1,0,461.4,0.00359357,0
2584,2015/2/4 7:02,20.5,24.1,0,464.6666667,0.003589112,0
2585,2015/2/4 7:04,20.5,24.1,0,465.5,0.003589112,0
2586,2015/2/4 7:05,20.5,24.1,0,467.6666667,0.003589112,0
2587,2015/2/4 7:06,20.5,24.1,0,473.5,0.003589112,0
2588,2015/2/4 7:07,20.52,24.1,0,469.8,0.00359357,0
2589,2015/2/4 7:08,20.5,24.1,0,469.6666667,0.003589112,0
2590,2015/2/4 7:08,20.5,24.1,0,470.6,0.003589112,0
2591,2015/2/4 7:09,20.5,24.1,0,468,0.003589112,0
2592,2015/2/4 7:11,20.5,24.1,0,468.5,0.003589112,0
2593,2015/2/4 7:12,20.5,24.1,0,470,0.003589112,0
2594,2015/2/4 7:13,20.4725,24.05,0,472.75,0.003575515,0
2595,2015/2/4 7:14,20.5,24.075,0,466.75,0.003585368,0
2596,2015/2/4 7:14,20.4725,24.0225,0,466,0.003571403,0
2597,2015/2/4 7:15,20.42666667,23.96,0,467.3333333,0.003551937,0
2598,2015/2/4 7:17,20.4725,23.9975,0,468.5,0.003567665,0
2599,2015/2/4 7:18,20.456,23.956,0,470.8,0.003557814,0
2600,2015/2/4 7:19,20.5,24,0,472,0.003574134,0
2601,2015/2/4 7:20,20.478,23.978,0,470,0.003565967,0
2602,2015/2/4 7:21,20.445,23.945,0,466.6666667,0.003553743,0
2603,2015/2/4 7:21,20.5,24,0,461.4,0.003574134,0
2604,2015/2/4 7:23,20.39,23.89,0,462.6666667,0.003533446,0
2605,2015/2/4 7:24,20.4725,23.89,0,464.75,0.003551592,0
2606,2015/2/4 7:25,20.5,23.89,0,473.5,0.003557659,0
2607,2015/2/4 7:25,20.456,23.85,0,472.5,0.003541982,0
2608,2015/2/4 7:27,20.42666667,23.82333333,0,473,0.003531562,0
2609,2015/2/4 7:27,20.46333333,23.85666667,0,473,0.003544591,0
2610,2015/2/4 7:28,20.445,23.82333333,0,469.8333333,0.003535584,0
2611,2015/2/4 7:30,20.445,23.8175,0,469.25,0.003534713,0
2612,2015/2/4 7:31,20.4175,23.7475,0,471.75,0.003518253,0
2613,2015/2/4 7:32,20.42666667,23.76,0,472.6666667,0.00352212,0
2614,2015/2/4 7:33,20.4175,23.7225,0,471.5,0.003514529,0
2615,2015/2/4 7:34,20.4725,23.7675,0,471,0.003533277,0
2616,2015/2/4 7:34,20.39,23.7,0,472,0.003505185,0
2617,2015/2/4 7:36,20.434,23.736,0,468.8,0.003520145,0
2618,2015/2/4 7:37,20.42666667,23.73,56.33333333,471.6666667,0.003517648,0
2619,2015/2/4 7:38,20.39,23.7,311.75,474.75,0.003505185,1
2620,2015/2/4 7:38,20.4175,23.7225,426,473.5,0.003514529,1
2621,2015/2/4 7:40,20.4725,23.7675,433,473.75,0.003533277,1
2622,2015/2/4 7:40,20.48166667,23.89,423.6666667,484.5,0.003553613,1
2623,2015/2/4 7:41,20.5,23.89,419,492.4,0.003557659,1
2624,2015/2/4 7:43,20.5,23.89,419,491,0.003557659,1
2625,2015/2/4 7:44,20.5,23.89,419,487.2,0.003557659,1
2626,2015/2/4 7:45,20.55,23.945,415.5,493.25,0.003576976,1
2627,2015/2/4 7:46,20.52,24,409.8,499.6,0.003578573,1
2628,2015/2/4 7:46,20.525,24,414.6,506.2,0.003579683,1
2629,2015/2/4 7:47,20.6,24.08333333,413,507.3333333,0.003608936,0
2630,2015/2/4 7:49,20.6,24.1,414.6,514.6,0.003611448,0
2631,2015/2/4 7:50,20.6,24.175,407.5,522.25,0.003622752,0
2632,2015/2/4 7:51,20.6,24.2,406.6,525.6,0.003626521,0
2633,2015/2/4 7:52,20.6,24.2,399.5,528,0.003626521,0
2634,2015/2/4 7:53,20.63333333,24.23,398.3333333,537.3333333,0.003638556,1
2635,2015/2/4 7:53,20.66,24.2,406.2,538.8,0.003640037,1
2636,2015/2/4 7:54,20.625,24.175,414,538.5,0.003628373,1
2637,2015/2/4 7:56,20.66,24.216,412.2,535.8,0.003642458,1
2638,2015/2/4 7:57,20.675,24.34,411,538.75,0.003664625,1
2639,2015/2/4 7:58,20.7,24.5,408,546.25,0.003694578,1
2640,2015/2/4 7:59,20.7,24.65,405,554.6666667,0.003717333,1
2641,2015/2/4 7:59,20.7,24.7,405,565.3333333,0.003724918,1
2642,2015/2/4 8:00,20.7,24.7675,405,573,0.003735159,1
2643,2015/2/4 8:02,20.71285714,24.79,405,581.1428571,0.003741553,1
2644,2015/2/4 8:03,20.7,24.79,405,587.25,0.003738573,1
2645,2015/2/4 8:04,20.754,24.87,413.4,588.2,0.003763282,1
2646,2015/2/4 8:05,20.775,24.89,416.6666667,589.5,0.00377123,1
2647,2015/2/4 8:06,20.772,24.956,419,592,0.003780588,1
2648,2015/2/4 8:06,20.79,24.978,419,599.8,0.003788163,1
2649,2015/2/4 8:08,20.79,25,419,605.4,0.00379152,1
2650,2015/2/4 8:09,20.79,24.9975,419,611.25,0.003791139,1
2651,2015/2/4 8:10,20.81,25.02,419,616.4,0.003799275,1
2652,2015/2/4 8:10,20.865,25.075,419,621,0.003820668,1
2653,2015/2/4 8:12,20.82333333,25.03333333,419,622.6666667,0.003804453,1
2654,2015/2/4 8:12,20.85666667,25.06666667,419,624,0.003817421,1
2655,2015/2/4 8:13,20.84,25.05,419,623.75,0.003810932,1
2656,2015/2/4 8:15,20.87,25.16,433,632.4,0.003834886,1
2657,2015/2/4 8:16,20.89,25.2,433,639,0.003845779,1
2658,2015/2/4 8:17,20.87333333,25.275,433,646,0.003853318,1
2659,2015/2/4 8:18,20.84,25.1975,433,649.5,0.00383351,1
2660,2015/2/4 8:19,20.89,25.272,433,649.8,0.003856835,1
2661,2015/2/4 8:19,20.865,25.365,433,656.75,0.00386513,1
2662,2015/2/4 8:21,20.84,25.34,433,660.75,0.003855324,1
2663,2015/2/4 8:22,20.87333333,25.37333333,437.6666667,659.3333333,0.003868403,1
2664,2015/2/4 8:23,20.87,25.37,440.6,671.6,0.003867094,1
2665,2015/2/4 8:23,20.84,25.34,442.5,673.5,0.003855324,1
2666,2015/2/4 8:25,20.865,25.365,438,678.25,0.00386513,1
2667,2015/2/4 8:25,20.89,25.39,441,681,0.003874956,1
2668,2015/2/4 8:26,20.89,25.35,429,683,0.003868813,1
2669,2015/2/4 8:28,20.89,25.33,429,689.4,0.003865742,1
2670,2015/2/4 8:29,20.89,25.34,429,694.25,0.003867278,1
2671,2015/2/4 8:30,20.912,25.39,435,690.4,0.003880236,1
2672,2015/2/4 8:31,20.945,25.39,444,697.3333333,0.003888169,1
2673,2015/2/4 8:31,20.9725,25.39,444,710.25,0.00389479,1
2674,2015/2/4 8:32,20.956,25.39,444,717.8,0.003890816,0
2675,2015/2/4 8:34,21,25.39,444,720.75,0.003901421,0
2676,2015/2/4 8:35,21,25.412,444,721.4,0.003904823,0
2677,2015/2/4 8:36,21,25.39,444,718,0.003901421,0
2678,2015/2/4 8:37,21,25.35666667,444,715.5,0.003896267,0
2679,2015/2/4 8:38,21,25.29,447.2,713,0.003885959,0
2680,2015/2/4 8:38,21,25.29,456.8,714.8,0.003885959,0
2681,2015/2/4 8:39,21,25.245,460,714.5,0.003879002,1
2682,2015/2/4 8:41,21,25.2,454.75,711,0.003872044,1
2683,2015/2/4 8:42,21,25.2,453,705,0.003872044,1
2684,2015/2/4 8:43,21,25.2,451.6,711,0.003872044,1
2685,2015/2/4 8:44,21.025,25.2225,454.75,713.5,0.00388152,1
2686,2015/2/4 8:44,21.08333333,25.2,453,719.5,0.003892047,1
2687,2015/2/4 8:45,21.06666667,25.2,458,727.6666667,0.003888039,1
2688,2015/2/4 8:47,21.11666667,25.2,458,728.6666667,0.003900074,1
2689,2015/2/4 8:48,21.15,25.2225,459.25,731.25,0.003911626,1
2690,2015/2/4 8:49,21.2,25.22833333,454,738.5,0.00392464,1
2691,2015/2/4 8:50,21.2,25.18,454,740.2,0.003917073,1
2692,2015/2/4 8:51,21.2,25.1,454,735.75,0.00390455,1
2693,2015/2/4 8:51,21.2,25.14,454,735,0.003910812,1
2694,2015/2/4 8:53,21.215,25.215,456.5,746.1666667,0.003926188,1
2695,2015/2/4 8:54,21.2,25.2,465.25,762.75,0.003920204,1
2696,2015/2/4 8:55,21.2,25.2,469,766.2,0.003920204,1
2697,2015/2/4 8:55,21.2,25.218,469,763.4,0.003923022,1
2698,2015/2/4 8:57,21.215,25.29166667,462.3333333,773.8333333,0.003938201,0
2699,2015/2/4 8:57,21.2,25.29,464,777.75,0.003934293,0
2700,2015/2/4 8:58,21.2,25.35666667,462.3333333,778,0.00394473,1
2701,2015/2/4 9:00,21.2,25.37,470.2,778.4,0.003946818,1
2702,2015/2/4 9:01,21.2225,25.34,475.75,774.75,0.003947603,1
2703,2015/2/4 9:02,21.236,25.33,471,774,0.003949326,1
2704,2015/2/4 9:03,21.29,25.4725,480.25,778,0.003984948,1
2705,2015/2/4 9:04,21.29,25.42666667,487,779,0.003977732,1
2706,2015/2/4 9:04,21.272,25.412,503.6,780.6,0.003971009,1
2707,2015/2/4 9:06,21.29,25.575,509.5,786.25,0.004001087,1
2708,2015/2/4 9:07,21.29,25.6725,527.25,800.75,0.004016439,1
2709,2015/2/4 9:08,21.34,25.79,524.5,814,0.004047411,1
2710,2015/2/4 9:08,21.412,25.872,529.8,832,0.004078439,1
2711,2015/2/4 9:10,21.5,26,534,849.25,0.00412105,1
2712,2015/2/4 9:10,21.5,26.08,544,860.6,0.004133814,1
2713,2015/2/4 9:11,21.6,26.15,538,871,0.004170603,1
2714,2015/2/4 9:13,21.66,26.216,553,879.5,0.004196678,1
2715,2015/2/4 9:14,21.7,26.2675,542.5,894,0.004215345,1
2716,2015/2/4 9:15,21.7225,26.2225,547,905.5,0.004213906,1
2717,2015/2/4 9:16,21.79,26.39,559.2,911.2,0.004258657,1
2718,2015/2/4 9:16,21.81,26.274,567.8,919.2,0.004245029,1
2719,2015/2/4 9:17,21.865,26.315,554,923.5,0.004266102,1
2720,2015/2/4 9:19,21.89,26.315,563,931.75,0.004272664,1
2721,2015/2/4 9:20,21.89,26.315,564.5,934.75,0.004272664,1
2722,2015/2/4 9:21,21.945,26.2225,577.5,934.75,0.004271957,1
2723,2015/2/4 9:22,22,26.12,578.8,939,0.004269545,1
2724,2015/2/4 9:23,22,26.06666667,581.6666667,936.6666667,0.004260767,1
2725,2015/2/4 9:23,22.08571429,26.12857143,580,936.4285714,0.004293491,1
2726,2015/2/4 9:24,22.1,26.1,596,936.5,0.004292526,1
2727,2015/2/4 9:26,22.1,26.1,594.8,937.6,0.004292526,1
2728,2015/2/4 9:27,22.14,25.998,603.4,937.8,0.004286142,1
2729,2015/2/4 9:28,22.2,26,608.25,946,0.004302279,0
2730,2015/2/4 9:29,22.29,25.96333333,606.6666667,950.3333333,0.004319939,0
2731,2015/2/4 9:29,22.29,25.89,612,937.3333333,0.004307653,1
2732,2015/2/4 9:30,22.29,25.85666667,611,943.6666667,0.004302068,1
2733,2015/2/4 9:32,22.32333333,25.80666667,617,946.1666667,0.00430247,1
2734,2015/2/4 9:33,22.39,25.7,624.75,944.5,0.004302096,1
2735,2015/2/4 9:34,22.39,25.68,630.4,944.4,0.004298725,1
2736,2015/2/4 9:35,22.445,25.65,632.5,948,0.00430815,1
2737,2015/2/4 9:36,22.5,25.66666667,652,940.3333333,0.004325504,1
2738,2015/2/4 9:36,22.5,25.6,643.5,944.3333333,0.004314191,1
2739,2015/2/4 9:38,22.56666667,25.6,648.6666667,942.1666667,0.00433182,1
2740,2015/2/4 9:39,22.6,25.6,767,948.6666667,0.004340659,1
2741,2015/2/4 9:40,22.6,25.4725,1419.5,945,0.00431889,1
2742,2015/2/4 9:40,22.7,25.5,1697.25,951.75,0.00435009,1
2743,2015/2/4 9:42,22.7,25.456,1209.8,958.6,0.004342532,1
2744,2015/2/4 9:42,22.7225,25.4175,685.75,956.25,0.004341882,1
2745,2015/2/4 9:43,22.7675,25.315,684.75,952.25,0.004336152,1
2746,2015/2/4 9:45,22.79,25.456,679.4,954.6,0.004366467,1
2747,2015/2/4 9:46,22.82333333,25.39333333,683,961.6666667,0.004364515,1
2748,2015/2/4 9:47,22.89,25.39,692,961.75,0.004381728,1
2749,2015/2/4 9:48,22.89,25.39,693.8,953.8,0.004381728,1
2750,2015/2/4 9:49,22.90833333,25.39,689,956.3333333,0.004386631,1
2751,2015/2/4 9:49,22.9725,25.39,693.75,970,0.004403831,1
2752,2015/2/4 9:51,23,25.39,686.5,971.25,0.004411221,1
2753,2015/2/4 9:52,23.025,25.4175,698.25,986.25,0.004422767,1
2754,2015/2/4 9:53,23.1,25.5,694.8333333,985,0.00445755,1
2755,2015/2/4 9:53,23.1,25.5,690,997,0.00445755,1
2756,2015/2/4 9:55,23.2,25.5,696.8,1003.8,0.004484778,1
2757,2015/2/4 9:55,23.2,25.5,710,1004.833333,0.004484778,1
2758,2015/2/4 9:56,23.2,25.5,722,1011.4,0.004484778,1
2759,2015/2/4 9:58,23.29,25.6,732,1022.5,0.004527221,1
2760,2015/2/4 9:59,23.29,25.6,735,1029.833333,0.004527221,1
2761,2015/2/4 10:00,23.31,25.6,719.2,1031,0.004532732,1
2762,2015/2/4 10:01,23.39,25.6,723.3333333,1040,0.004554837,1
2763,2015/2/4 10:01,23.365,25.6,729,1040.5,0.004547919,1
2764,2015/2/4 10:02,23.39,25.6,738,1042,0.004554837,1
2765,2015/2/4 10:04,23.456,25.66,738,1052.4,0.004583942,1
2766,2015/2/4 10:05,23.5,25.718,734.4,1062.8,0.004606679,1
2767,2015/2/4 10:06,23.58,25.736,738,1067.75,0.004632378,1
2768,2015/2/4 10:07,23.6,25.89,747,1072.25,0.004665967,1
2769,2015/2/4 10:08,23.64,25.954,745.2,1095.2,0.004688959,1
2770,2015/2/4 10:08,23.66666667,26.06666667,746.3333333,1109,0.004717095,1
2771,2015/2/4 10:09,23.7,26.12,737.8,1119,0.004736389,1
2772,2015/2/4 10:11,23.718,26.1,745,1123.4,0.004737906,1
2773,2015/2/4 10:12,23.79,26.125,740.5,1122.5,0.004763231,1
2774,2015/2/4 10:13,23.745,26.2,754,1123,0.004763993,1
2775,2015/2/4 10:14,23.79,26.31,763,1158.2,0.004797221,1
2776,2015/2/4 10:14,23.79,26.315,758.25,1160.25,0.00479814,1
2777,2015/2/4 10:15,23.89,26.39,755.5,1166,0.004841175,1
2778,2015/2/4 10:17,23.89,26.365,758.25,1164.75,0.004836553,1
2779,2015/2/4 10:18,23.89,26.29,772.75,1163.25,0.004822688,1
2780,2015/2/4 10:19,23.98428571,26.37571429,767,1172.714286,0.004866244,1
2781,2015/2/4 10:20,24,26.365,774.5,1182,0.004868882,1
2782,2015/2/4 10:21,24.05,26.34,774.5,1182,0.004878973,1
2783,2015/2/4 10:21,24.08,26.37,769.8,1187.6,0.004893449,1
2784,2015/2/4 10:23,24.1,26.56666667,758.3333333,1191.333333,0.004936203,1
2785,2015/2/4 10:24,24.1,26.4725,775.75,1213.75,0.004918568,1
2786,2015/2/4 10:25,24.1,26.154,775,1194,0.004858929,1
2787,2015/2/4 10:25,24.1,25.958,783.4,1173.4,0.004822233,1
2788,2015/2/4 10:27,24.1,25.918,789.6,1160.2,0.004814745,1
2789,2015/2/4 10:27,24.1,25.8925,797.5,1156.25,0.004809971,1
2790,2015/2/4 10:28,24.1,25.832,799,1139,0.004798646,1
2791,2015/2/4 10:30,24.175,25.84,782.5,1140.5,0.004821963,1
2792,2015/2/4 10:31,24.2,25.89166667,786.1666667,1145.333333,0.004838987,1
2793,2015/2/4 10:32,24.2,25.89,794.25,1149.25,0.004838673,1
2794,2015/2/4 10:33,24.2,25.89,797.5,1152.5,0.004838673,1
2795,2015/2/4 10:34,24.2,25.89,787,1153.25,0.004838673,1
2796,2015/2/4 10:34,24.218,25.912,805,1152.4,0.004848089,1
2797,2015/2/4 10:36,24.26,25.89166667,798,1146.166667,0.004856565,1
2798,2015/2/4 10:37,24.29,25.978,793,1145.4,0.004881725,1
2799,2015/2/4 10:38,24.29,25.852,801.4,1140.8,0.004857863,1
2800,2015/2/4 10:38,24.29,25.7,808,1150.25,0.004829079,1
2801,2015/2/4 10:40,24.33,25.736,809.8,1129.2,0.004847592,1
2802,2015/2/4 10:40,24.33,25.7,817,1125.8,0.004840759,1
2803,2015/2/4 10:41,24.35666667,25.7,813,1123,0.004848559,1
2804,2015/2/4 10:43,24.40833333,25.68166667,798,1124,0.004860208,1
